id;invoice_id;payment_date;amount_paid
54335;58540;1989-04-10;45
54336;58541;1990-08-24;45
54337;58542;1991-04-13;23.69
54338;58543;1992-05-12;45
54339;58544;1993-05-04;45
54340;58545;1994-04-07;45
54341;58546;1995-10-18;45
54342;58547;1996-09-08;45
54343;58548;1997-05-26;45
54344;58550;1999-06-13;51.45
54345;58551;2000-10-16;45
54346;58552;2001-08-24;45
54347;58553;2002-05-28;45
54348;58554;2003-11-04;45.67
54349;58555;2004-04-22;45
54350;58556;2005-12-01;5.9
54351;58558;2007-09-28;45
54352;58559;2008-11-18;45
54353;58560;2009-08-23;45
54354;58561;2010-04-14;60.07
54355;58562;2011-06-16;45
54356;58563;2012-10-28;45
54357;58564;2013-08-23;45
54358;58565;2014-11-03;45
54359;58566;2015-11-14;45
54360;58567;2016-09-24;45
54361;58568;2017-11-13;45
54362;58569;2018-03-15;45
54363;58570;2017-03-02;15
54364;58572;1975-07-19;45
54365;58573;1976-09-06;45
54366;58574;1977-12-03;45
54367;58575;1978-12-23;45
54368;58576;1979-04-23;45
54369;58577;1980-04-25;45
54370;58578;1981-12-08;45
54371;58579;1982-12-25;45
54372;58580;1983-05-26;45
54373;58581;1984-11-26;43.55
54374;58582;1985-06-07;48.42
54375;58583;1986-12-11;45
54376;58584;1987-10-13;45
54377;58585;1988-06-04;83.1
54378;58586;1989-06-07;45
54379;58587;1990-03-23;45
54380;58588;1991-11-21;45
54381;58589;1992-11-28;65.46
54382;58590;1993-06-08;45
54383;58591;1994-08-04;45
54384;58592;1995-09-05;45
54385;58593;1996-05-22;45
54386;58594;1997-10-04;45
54387;58595;1998-05-25;45
54388;58596;1999-06-28;45
54389;58597;2000-12-12;45
54390;58598;2001-04-20;45
54391;58599;2002-07-15;45
54392;58600;2003-07-16;45
54393;58601;2004-10-24;45
54394;58602;2005-12-09;45
54395;58603;2006-08-19;45
54396;58604;2007-03-20;45
54397;58605;2008-11-13;45
54398;58606;2009-09-02;45
54399;58607;2010-11-28;19.94
54400;58608;2011-03-12;45
54401;58609;2012-04-02;45
54402;58610;2013-09-13;45
54403;58611;2014-04-01;45
54404;58612;2015-10-24;45
54405;58615;2018-04-23;46.65
54406;58616;2006-09-07;0
54407;58617;2007-11-16;90.08
54408;58618;2008-10-04;0
54409;58619;2009-10-10;0
54410;58620;2010-10-07;0
54411;58621;2011-04-22;0
54412;58622;2012-08-11;0
54413;58623;2013-11-22;0
54414;58624;2014-11-20;0
54415;58625;2015-05-13;0
54416;58626;2016-07-23;0
54417;58627;2017-10-27;0
54418;58628;2018-08-19;0
54419;58629;2013-04-14;45
54420;58630;2014-03-17;45
54421;58631;2015-12-04;45
54422;58634;2018-04-20;45
54423;58635;1986-06-15;45
54424;58636;1987-05-26;45
54425;58637;1988-05-11;10.26
54426;58638;1989-12-07;45
54427;58639;1990-06-17;45
54428;58640;1991-07-11;45
54429;58641;1992-10-24;45
54430;58642;1993-09-18;45
54431;58643;1994-03-26;45
54432;58644;1995-06-28;45
54433;58645;1996-03-06;45
54434;58646;1997-06-03;45
54435;58647;1998-03-27;45
54436;58648;1999-03-14;45
54437;58649;2000-12-06;45
54438;58650;2001-12-04;45
54439;58651;2002-05-04;45
54440;58652;2003-05-09;45
54441;58653;2004-05-21;45
54442;58654;2005-11-06;45
54443;58655;2006-03-21;45
54444;58656;2007-07-07;45
54445;58657;2008-03-24;45
54446;58658;2009-08-23;45
54447;58659;2010-09-23;90.52
54448;58660;2011-11-07;7.31
54449;58661;2012-08-08;45
54450;58662;2013-08-06;45
54451;58663;2014-08-25;45
54452;58664;2015-12-19;45
54453;58665;2016-05-17;45
54454;58666;2017-08-20;45
54455;58668;1987-04-09;45
54456;58669;1988-05-02;45
54457;58670;1989-06-07;45
54458;58671;1990-05-05;45
54459;58672;1991-10-25;45
54460;58673;1992-04-19;45
54461;58674;1993-05-13;45
54462;58675;1994-10-05;45
54463;58676;1995-10-23;45
54464;58677;1996-07-28;71.31
54465;58678;1997-03-12;45
54466;58679;1998-06-08;45
54467;58680;1999-07-02;45
54468;58681;2000-03-12;25.89
54469;58682;2001-11-25;45
54470;58683;2002-09-26;45
54471;58684;2003-06-24;45
54472;58685;2004-12-22;45
54473;58686;2005-11-22;45
54474;58688;2007-12-09;33.58
54475;58689;2008-09-16;45
54476;58690;2009-03-06;45
54477;58691;2010-08-04;45
54478;58692;2011-08-01;45
54479;58693;2012-09-22;45
54480;58694;2013-11-20;45
54481;58696;2015-09-21;45
54482;58697;2016-08-14;46.24
54483;58698;2017-04-01;45
54484;58700;1990-09-27;0
54485;58701;1991-08-03;58.58
54486;58702;1992-10-12;0
54487;58703;1993-04-14;0
54488;58704;1994-03-21;0
54489;58705;1995-12-27;0
54490;58706;1996-12-15;92.98
54491;58707;1997-08-18;0
54492;58708;1998-09-23;0
54493;58709;1999-10-02;0
54494;58710;2000-03-03;0
54495;58711;2001-12-05;0
54496;58712;2002-04-01;0
54497;58713;2003-05-03;39.95
54498;58715;2005-03-26;0
54499;58716;2006-08-15;0
54500;58717;2007-06-06;0
54501;58718;2008-10-06;0
54502;58719;2009-07-09;0
54503;58720;2010-06-21;1.51
54504;58721;2011-04-03;0
54505;58722;2012-09-06;0
54506;58723;2013-11-07;0
54507;58724;2014-03-20;91.74
54508;58725;2015-04-09;0
54509;58726;2016-08-28;0
54510;58727;2017-09-26;0
54511;58728;2018-10-22;0
54512;58729;2012-03-11;20
54513;58730;2013-03-19;20
54514;58731;2014-11-05;20
54515;58732;2015-04-16;78.52
54516;58733;2016-05-16;20
54517;58734;2017-06-25;20
54518;58735;2018-05-15;20
54519;58736;1990-09-20;89.14
54520;58737;1991-03-13;91.7
54521;58738;1992-03-05;45
54522;58739;1993-10-25;45
54523;58740;1994-08-04;63.74
54524;58741;1995-04-23;45
54525;58742;1996-09-01;45
54526;58743;1997-10-24;45
54527;58744;1998-04-19;45
54528;58745;1999-09-02;45
54529;58746;2000-09-09;45
54530;58747;2001-06-08;45
54531;58748;2002-10-06;22.5
54532;58749;2003-08-27;45
54533;58750;2004-07-18;45
54534;58751;2005-10-19;45
54535;58752;2006-03-24;45
54536;58753;2007-09-15;45
54537;58754;2008-06-12;45
54538;58755;2009-03-25;45
54539;58756;2010-06-10;45
54540;58757;2011-10-10;45
54541;58758;2012-10-17;2.34
54542;58759;2013-12-03;45
54543;58760;2014-12-03;45
54544;58761;2015-06-27;45
54545;58762;2016-09-20;45
54546;58764;2018-03-06;45
54547;58765;2016-07-16;25
54548;58766;2017-10-04;25
54549;58767;1991-10-10;45
54550;58768;1992-12-10;45
54551;58769;1993-10-13;45
54552;58770;1994-08-22;45
54553;58771;1995-08-19;45
54554;58772;1986-08-24;45
54555;58773;1987-10-23;45
54556;58774;1988-08-06;45
54557;58775;1989-03-11;45
54558;58776;1990-08-28;45
54559;58777;1991-12-04;45
54560;58778;1992-03-09;73.3
54561;58779;1993-11-21;45
54562;58780;1994-08-24;48.64
54563;58781;1995-08-22;45
54564;58782;1996-10-09;45
54565;58783;1997-12-10;45
54566;58784;1998-05-05;45
54567;58785;1999-03-05;45
54568;58787;2001-11-25;45
54569;58788;2002-10-03;45
54570;58789;2003-09-05;45
54571;58790;2004-05-04;45
54572;58791;2005-07-10;45
54573;58792;2006-06-13;45
54574;58793;2007-12-20;34.61
54575;58794;2008-08-22;45
54576;58795;2009-07-03;45
54577;58796;2010-11-21;45
54578;58797;2011-04-01;45
54579;58799;2013-07-13;45
54580;58800;2014-12-13;45
54581;58801;2015-04-24;45
54582;58802;2016-10-06;54.38
54583;58804;2018-07-04;45
54584;58805;2011-12-19;43.64
54585;58806;2012-11-07;20
54586;58807;2013-05-13;7.26
54587;58808;2014-08-24;20
54588;58809;2015-12-26;20
54589;58810;2016-08-26;20
54590;58811;2017-05-09;32.42
54591;58812;2018-11-26;72.25
54592;58813;2004-09-04;20
54593;58814;2005-11-23;20
54594;58815;2006-05-23;20
54595;58816;2007-05-21;46.75
54596;58817;2008-11-15;20
54597;58818;2009-12-23;20
54598;58819;2010-12-13;20
54599;58820;2011-11-09;20
54600;58821;2012-03-05;20
54601;58822;2013-12-19;20
54602;58823;2014-10-22;20
54603;58824;2015-06-23;20
54604;58825;2016-05-08;20
54605;58826;2017-03-12;20
54606;58827;2018-07-24;20
54607;58828;2002-07-13;25
54608;58829;2003-09-26;25
54609;58830;2004-12-09;25
54610;58832;2006-03-16;25
54611;58833;2007-11-10;25
54612;58834;2008-11-02;25
54613;58835;2009-09-19;25
54614;58836;2010-11-08;25
54615;58837;2011-05-08;25
54616;58838;2012-07-11;25
54617;58839;2013-09-09;25
54618;58840;2014-05-17;25
54619;58841;2015-04-17;29.95
54620;58842;2016-04-05;25
54621;58843;2017-11-24;25
54622;58845;2017-06-26;15
54623;58846;2018-07-09;15
54624;58847;2014-05-12;45
54625;58850;2017-04-28;45
54626;58851;2018-10-25;45
54627;58852;2005-09-28;45
54628;58853;2006-08-15;45
54629;58854;2007-10-20;45
54630;58855;2008-03-23;45
54631;58856;2009-11-02;45
54632;58857;2010-08-22;45
54633;58858;2011-05-21;45
54634;58859;2012-10-20;45
54635;58860;2013-08-17;45
54636;58861;2014-10-02;44.08
54637;58862;2015-10-17;8.13
54638;58863;2016-08-23;45
54639;58864;2017-05-14;45
54640;58866;2014-09-16;15
54641;58867;2015-10-08;15
54642;58868;2016-06-07;15
54643;58869;2017-08-14;15
54644;58871;2018-11-16;45
54645;58872;1997-11-26;45
54646;58873;1998-08-17;45
54647;58874;1999-07-26;45
54648;58875;2000-07-27;45
54649;58876;2001-09-09;45
54650;58877;2002-09-05;45
54651;58878;2003-12-10;45
54652;58879;2004-11-15;45
54653;58880;2005-09-26;45
54654;58881;2006-09-08;45
54655;58882;2007-11-15;45
54656;58883;2008-05-06;45
54657;58884;2009-03-13;45
54658;58885;2010-04-11;45
54659;58886;2011-12-25;45
54660;58887;2012-04-21;45
54661;58888;2013-09-03;45
54662;58890;2015-06-26;45
54663;58891;2016-06-01;1.56
54664;58892;2017-05-18;45
54665;58893;2018-07-23;45
54666;58894;2007-08-16;45
54667;58895;2008-09-24;45
54668;58896;2009-05-20;45
54669;58897;2010-06-06;45
54670;58898;2011-09-17;45
54671;58899;2012-10-19;45
54672;58900;2013-03-07;45
54673;58901;2014-08-10;45
54674;58902;2015-06-05;45
54675;58903;2016-12-20;45
54676;58904;2017-04-02;45
54677;58905;2018-04-03;45
54678;58906;1997-11-16;45
54679;58907;1998-04-20;45
54680;58908;1999-06-19;45
54681;58909;2000-09-26;45
54682;58910;2001-08-21;45
54683;58911;2002-11-25;45
54684;58912;2003-11-19;45
54685;58913;2004-05-15;45
54686;58914;2005-09-01;45
54687;58915;2006-12-10;45
54688;58916;2007-12-19;45
54689;58917;2008-04-25;45
54690;58918;2009-07-04;45
54691;58919;2010-08-24;45
54692;58920;2011-12-12;45
54693;58921;2012-12-06;45
54694;58922;2013-07-12;45
54695;58923;2014-10-03;45
54696;58924;2015-06-26;45
54697;58925;2016-03-03;45
54698;58926;2017-08-04;45
54699;58927;2018-12-12;45
54700;58928;1984-05-16;45
54701;58929;1985-03-27;45
54702;58930;1986-09-12;45
54703;58931;1987-05-03;45
54704;58933;1989-10-17;45
54705;58934;1990-07-06;45
54706;58935;1991-07-09;45
54707;58936;1992-07-26;45
54708;58937;1993-07-12;45
54709;58938;1994-03-07;45
54710;58939;1995-05-16;45
54711;58940;1996-07-12;63.82
54712;58941;1997-07-08;45
54713;58942;1998-10-26;45
54714;58943;1999-06-21;45
54715;58944;2000-05-21;45
54716;58945;2001-05-15;45
54717;58946;2002-09-15;45
54718;58947;2003-10-03;45
54719;58948;2004-09-12;45
54720;58949;2005-08-02;45
54721;58950;2006-04-15;45
54722;58951;2007-09-18;45
54723;58952;2008-05-02;45
54724;58953;2009-07-12;17.18
54725;58954;2010-11-28;45
54726;58955;2011-12-09;45
54727;58956;2012-08-06;45
54728;58957;2013-07-21;45
54729;58958;2014-05-03;45
54730;58959;2015-10-19;45
54731;58960;2016-06-01;45
54732;58963;2018-11-05;45
54733;58964;2008-09-03;45
54734;58965;2009-04-13;45
54735;58966;2010-06-07;45
54736;58967;2011-10-22;45
54737;58968;2012-06-15;45
54738;58969;2013-11-24;45
54739;58970;2014-05-02;45
54740;58971;2015-11-15;45
54741;58972;2016-09-13;45
54742;58974;2018-08-09;45
54743;58975;2008-03-13;0
54744;58976;2009-06-22;0
54745;58977;2010-08-28;0
54746;58979;2012-07-10;0
54747;58980;2013-07-27;0
54748;58981;2014-10-21;0
54749;58982;2015-03-19;0
54750;58983;2016-03-19;0
54751;58984;2017-07-06;0
54752;58985;2018-12-05;0
54753;58987;1996-11-16;0
54754;58988;1997-05-06;51.32
54755;58989;1998-10-01;0
54756;58990;1999-12-06;0
54757;58991;2000-04-24;0
54758;58992;2001-07-14;0
54759;58993;2002-06-01;0
54760;58994;2003-09-08;0
54761;58995;2004-07-04;0
54762;58996;2005-12-18;0
54763;58997;2006-05-21;49.23
54764;58998;2007-04-25;0
54765;58999;2008-06-16;0
54766;59000;2009-11-07;0
54767;59001;2010-10-20;56.08
54768;59002;2011-09-27;0
54769;59003;2012-12-01;0
54770;59004;2013-03-07;0
54771;59005;2014-06-07;0
54772;59006;2015-04-27;0
54773;59007;2016-07-24;0
54774;59008;2017-08-19;0
54775;59009;2018-06-16;0
54776;59010;1992-10-21;25
54777;59011;1993-10-05;25
54778;59012;1994-11-26;25
54779;59013;1995-04-05;25
54780;59014;1996-03-25;25
54781;59016;1998-03-18;25
54782;59017;1999-04-04;25
54783;59018;2000-06-08;25
54784;59019;2001-11-07;25
54785;59021;2003-08-04;25
54786;59022;2004-10-04;25
54787;59023;2005-05-26;25
54788;59024;2006-11-28;25
54789;59025;2007-08-03;25
54790;59026;2008-10-15;25
54791;59027;2009-07-28;37.46
54792;59028;2010-08-23;56.2
54793;59029;2011-04-28;25
54794;59030;2012-11-05;60.01
54795;59031;2013-06-25;36.89
54796;59032;2014-05-19;25
54797;59033;2015-04-18;25
54798;59034;2016-06-24;25
54799;59035;2017-12-23;25
54800;59036;2018-10-23;25
54801;59037;2013-11-20;45
54802;59039;2015-05-10;45
54803;59040;2016-09-20;45
54804;59041;2017-09-17;45
54805;59042;2018-06-21;45
54806;59043;1973-08-04;25
54807;59044;1974-04-17;25
54808;59045;1975-12-22;25
54809;59046;1976-11-22;25
54810;59047;1977-09-04;25
54811;59048;1978-07-08;25
54812;59049;1979-11-08;25
54813;59050;1980-04-09;25
54814;59051;1981-04-21;57.47
54815;59052;1982-05-01;25
54816;59053;1983-04-24;25
54817;59054;1984-09-27;25
54818;59055;1985-06-11;25
54819;59056;1986-11-16;25
54820;59057;1987-05-24;25
54821;59058;1988-06-05;25
54822;59059;1989-10-10;25
54823;59060;1990-06-02;25
54824;59061;1991-06-12;25
54825;59062;1992-10-13;25
54826;59063;1993-04-17;78.54
54827;59064;1994-08-09;25
54828;59065;1995-08-22;22.56
54829;59066;1996-12-12;25
54830;59067;1997-09-26;25
54831;59068;1998-10-07;25
54832;59069;1999-03-17;25
54833;59070;2000-05-24;25
54834;59071;2001-07-22;25
54835;59072;2002-12-10;25
54836;59073;2003-08-09;25
54837;59074;2004-06-24;25
54838;59075;2005-10-17;25
54839;59076;2006-06-02;25
54840;59077;2007-04-13;25
54841;59078;2008-10-18;25
54842;59079;2009-09-06;25
54843;59080;2010-10-17;25
54844;59081;2011-12-01;25
54845;59082;2012-04-08;25
54846;59083;2013-09-26;25
54847;59084;2014-08-10;25
54848;59086;2016-08-14;25
54849;59087;2017-08-02;25
54850;59089;2015-12-17;15
54851;59090;2016-11-07;15
54852;59091;2017-05-17;15
54853;59092;2018-07-27;15
54854;59093;2014-11-10;45
54855;59095;2016-06-01;45
54856;59096;2017-11-16;45
54857;59097;2018-10-24;45
54858;59098;2006-06-26;45
54859;59099;2007-07-26;45
54860;59100;2008-10-20;45
54861;59101;2009-09-07;45
54862;59102;2010-06-27;45
54863;59104;2012-05-14;45
54864;59105;2013-05-15;45
54865;59106;2014-06-19;45
54866;59107;2015-07-26;45
54867;59108;2016-07-03;45
54868;59109;2017-12-22;45
54869;59112;2017-04-05;15
54870;59113;2018-06-08;15
54871;59114;1979-09-23;45
54872;59115;1980-03-19;45
54873;59116;1981-11-11;45
54874;59117;1982-09-02;45
54875;59118;1983-06-03;35.2
54876;59119;1984-03-13;45
54877;59120;1985-06-01;45
54878;59121;1986-07-04;45
54879;59122;1987-06-23;45
54880;59123;1988-10-26;45
54881;59124;1989-06-08;7.64
54882;59125;1990-07-21;45
54883;59126;1991-09-20;45
54884;59128;1993-03-23;45
54885;59129;1994-10-25;45
54886;59130;1995-04-11;45
54887;59131;1996-10-25;45
54888;59132;1997-06-03;45
54889;59133;1998-05-09;45
54890;59134;1999-11-13;45
54891;59135;2000-08-05;32.66
54892;59136;2001-06-09;61.29
54893;59137;2002-03-21;45
54894;59138;2003-04-19;45
54895;59139;2004-06-25;11.83
54896;59140;2005-04-28;45
54897;59141;2006-04-02;45
54898;59142;2007-08-13;45
54899;59143;2008-11-05;71.45
54900;59144;2009-11-16;45
54901;59145;2010-09-28;45
54902;59146;2011-08-27;45
54903;59147;2012-07-16;45
54904;59148;2013-06-01;45
54905;59149;2014-08-28;45
54906;59150;2015-04-03;45
54907;59151;2016-09-10;45
54908;59152;2017-10-10;45
54909;59153;2018-08-03;34.74
54910;59154;1995-11-12;32.28
54911;59155;1996-07-03;45
54912;59156;1997-12-10;45
54913;59157;1998-08-08;45
54914;59158;1999-11-15;45
54915;59159;2000-07-20;45
54916;59160;2001-07-28;45
54917;59161;2002-10-07;45
54918;59162;2003-04-20;45
54919;59163;2004-07-16;45
54920;59164;2005-06-13;45
54921;59165;2006-03-16;45
54922;59166;2007-11-25;45
54923;59167;2008-07-14;47.86
54924;59168;2009-10-14;45
54925;59169;2010-07-06;45
54926;59170;2011-06-04;45
54927;59171;2012-04-19;45
54928;59172;2013-04-05;45
54929;59174;2015-09-07;45
54930;59175;2016-04-08;45
54931;59176;2017-11-15;45
54932;59177;2018-08-22;45
54933;59178;1993-08-14;72.47
54934;59179;1994-12-10;45
54935;59180;1995-10-25;45
54936;59181;1996-07-21;45
54937;59182;1997-06-07;45
54938;59183;1998-10-24;45
54939;59184;1999-07-09;45
54940;59185;2000-07-02;45
54941;59186;2001-09-12;45
54942;59187;2002-04-26;45
54943;59188;2003-10-06;45
54944;59189;2004-10-14;45
54945;59190;2005-11-27;45
54946;59192;2007-05-21;45
54947;59193;2008-03-03;45
54948;59194;2009-11-05;45
54949;59195;2010-07-14;96.15
54950;59196;2011-07-04;45
54951;59197;2012-05-17;45
54952;59198;2013-04-22;45
54953;59199;2014-06-23;45
54954;59201;2016-10-15;81.25
54955;59202;2017-06-03;45
54956;59204;2004-03-05;45
54957;59205;2005-09-01;45
54958;59206;2006-10-26;45
54959;59208;2008-06-15;83.81
54960;59209;2009-11-18;45
54961;59210;2010-05-04;45
54962;59211;2011-10-18;45
54963;59212;2012-10-09;45
54964;59213;2013-09-14;45
54965;59214;2014-10-20;45
54966;59215;2015-07-23;45
54967;59216;2016-12-21;45
54968;59217;2017-11-13;45
54969;59219;2015-09-20;45
54970;59220;2016-12-24;45
54971;59221;2017-11-12;45
54972;59222;2018-10-28;45
54973;59223;2002-03-03;45
54974;59224;2003-12-25;45
54975;59225;2004-11-01;45
54976;59226;2005-09-21;45
54977;59227;2006-07-18;45
54978;59228;2007-03-16;45
54979;59229;2008-10-23;45
54980;59230;2009-03-16;45
54981;59231;2010-06-02;45
54982;59232;2011-03-23;45
54983;59233;2012-06-28;45
54984;59234;2013-07-26;45
54985;59235;2014-10-03;45
54986;59236;2015-07-21;45
54987;59237;2016-06-23;45
54988;59238;2017-11-04;45
54989;59240;1974-09-19;45
54990;59241;1975-04-18;45
54991;59242;1976-07-04;45
54992;59243;1977-05-06;45
54993;59244;1978-04-11;45
54994;59245;1979-04-22;45
54995;59246;1980-10-01;45
54996;59247;1981-10-26;45
54997;59248;1982-06-13;19.94
54998;59249;1983-11-19;45
54999;59250;1984-04-23;45
55000;59251;2007-06-15;45
55001;59252;2008-10-04;45
55002;59253;2009-05-07;45
55003;59254;2010-03-02;45
55004;59255;2011-03-26;45
55005;59256;2012-06-17;45
55006;59257;2013-03-18;45
55007;59258;2014-07-21;45
55008;59259;2015-04-24;45
55009;59260;2016-11-22;45
55010;59261;2017-12-12;45
55011;59263;2017-05-08;25
55012;59264;2018-11-11;25
55013;59265;1994-12-18;45
55014;59266;1995-04-03;45
55015;59267;1996-11-16;45
55016;59268;1997-08-12;47.29
55017;59269;1998-03-25;45
55018;59270;1999-03-06;45
55019;59271;2000-12-04;45
55020;59272;2001-06-04;45
55021;59273;2002-12-05;45
55022;59274;2003-04-05;45
55023;59275;2004-11-16;8.03
55024;59276;2005-09-17;48.69
55025;59277;2006-07-04;45
55026;59278;2007-04-21;45
55027;59279;2008-06-18;45
55028;59281;2010-05-04;45
55029;59282;2011-09-13;45
55030;59283;2012-04-20;45
55031;59284;2013-07-17;45
55032;59285;2014-04-17;45
55033;59286;2015-03-09;62.16
55034;59287;2016-08-13;45
55035;59288;2017-11-18;45
55036;59290;2002-05-01;45
55037;59291;2003-08-17;45
55038;59292;2004-11-24;45
55039;59293;2005-04-28;45
55040;59294;2006-08-11;45
55041;59296;2008-08-03;45
55042;59297;2009-03-20;45
55043;59298;2010-12-08;45
55044;59299;2011-05-16;63.18
55045;59300;2012-09-28;45
55046;59301;2013-11-14;45
55047;59302;2014-03-12;45
55048;59303;2015-07-20;45
55049;59304;2016-06-08;45
55050;59305;2017-11-27;45
55051;59306;2018-07-10;45
55052;59307;1997-10-08;0
55053;59308;1998-12-22;0
55054;59309;1999-12-02;0
55055;59310;2000-08-21;0
55056;59311;2001-04-03;20.97
55057;59312;2002-04-22;0
55058;59313;2003-08-14;0
55059;59314;2004-07-26;0
55060;59315;2005-03-06;0
55061;59316;2006-08-19;0
55062;59317;2007-09-25;0
55063;59318;2008-10-11;0
55064;59319;2009-10-09;0
55065;59320;2010-06-14;0
55066;59321;2011-05-09;0
55067;59322;2012-10-27;0
55068;59323;2013-10-24;44.76
