id;member_id;member_type;member_since;member_until
6329;6329;full;1994-01-01;
6330;6330;full;2014-01-01;2016-01-01
6331;6331;full;2009-01-01;
6332;6332;full;1992-01-01;
6333;6333;youth;2014-01-01;2015-01-01
6334;6334;full;2014-01-01;2018-01-01
6335;6335;full;2012-01-01;
6336;6336;reduction;1972-01-01;
6337;6337;full;1970-01-01;
6338;6338;youth;2016-01-01;
6339;6339;full;1989-01-01;
6340;6340;full;2010-01-01;2013-01-01
6341;6341;free;1981-01-01;2008-01-01
6342;6342;full;2001-01-01;
6343;6343;reduction;1988-01-01;
6344;6344;full;1999-01-01;2000-01-01
6345;6345;full;1992-01-01;
6346;6346;full;1998-01-01;
6347;6347;full;1972-01-01;
6348;6348;full;2014-01-01;
6349;6349;full;2009-01-01;
6350;6350;free;2011-01-01;
6351;6351;full;2011-01-01;
6352;6352;free;2010-01-01;
6353;6353;full;2017-01-01;
6354;6354;full;2004-01-01;
6355;6355;full;1989-01-01;
6356;6356;combi;2011-01-01;
6357;6357;full;2017-01-01;
6358;6358;full;2009-01-01;
6359;6359;full;1988-01-01;
6360;6360;full;2014-01-01;
6361;6361;full;1985-01-01;2014-01-01
6362;6362;full;1982-01-01;
6363;6363;full;1979-01-01;
6364;6364;full;2015-01-01;
6365;6365;full;2007-01-01;
6366;6366;full;1994-01-01;2013-01-01
6367;6367;full;2006-01-01;
6368;6368;full;2003-01-01;2007-01-01
6369;6369;full;2004-01-01;
6370;6370;youth;2016-01-01;
6371;6371;full;2017-01-01;
6372;6372;free;2017-01-01;
6373;6373;full;2009-01-01;
6374;6374;full;1991-01-01;
6375;6375;full;1982-01-01;
6376;6376;combi;2014-01-01;
6377;6377;combi;2003-01-01;2009-01-01
6378;6378;combi;2017-01-01;2018-01-01
6379;6379;youth;2015-01-01;
6380;6380;full;2001-01-01;
6381;6381;full;2007-01-01;
6382;6382;youth;2016-01-01;2016-01-01
6383;6383;full;2005-01-01;
6384;6384;full;1998-01-01;
6385;6385;full;2006-01-01;2006-01-01
6386;6386;full;2013-01-01;
6387;6387;full;2003-01-01;2007-01-01
6388;6388;full;1991-01-01;2002-01-01
6389;6389;full;2004-01-01;
6390;6390;reduction;1988-01-01;
6391;6391;full;1978-01-01;
6392;6392;full;2010-01-01;2010-01-01
6393;6393;full;2014-01-01;
6394;6394;youth;2015-01-01;
6395;6395;youth;2008-01-01;2013-01-01
6396;6396;full;1992-01-01;
6397;6397;full;1963-01-01;
6398;6398;full;1989-01-01;
6399;6399;full;2010-01-01;
6400;6400;free;1997-01-01;
6401;6401;full;2017-01-01;
6402;6402;full;2015-01-01;2017-01-01
6403;6403;full;2017-01-01;
6404;6404;full;2012-01-01;
6405;6405;full;1998-01-01;
6406;6406;full;2006-01-01;
6407;6407;full;2007-01-01;
6408;6408;free;2006-01-01;
6409;6409;full;1989-01-01;
6410;6410;combi;2017-01-01;2017-01-01
6411;6411;full;1991-01-01;
6412;6412;full;2014-01-01;
6413;6413;full;2003-01-01;
6414;6414;reduction;2000-01-01;
6415;6415;full;1985-01-01;
6416;6416;free;2017-01-01;
6417;6417;full;2004-01-01;
6418;6418;full;2008-01-01;
6419;6419;full;2015-01-01;2015-01-01
6420;6420;full;2016-01-01;
6421;6421;full;2009-01-01;2014-01-01
6422;6422;combi;2017-01-01;
6423;6423;full;2015-01-01;2018-01-01
6424;6424;full;2005-01-01;2014-01-01
6425;6425;full;1990-01-01;
6426;6426;full;2014-01-01;
6427;6427;full;1978-01-01;
6428;6428;full;2015-01-01;
6429;6429;full;2015-01-01;
6430;6430;free;2013-01-01;
6431;6431;full;2001-01-01;
6432;6432;full;2005-01-01;2014-01-01
6433;6433;free;2014-01-01;
6434;6434;full;2018-01-01;
6435;6435;full;2017-01-01;
6436;6436;combi;2015-01-01;
6437;6437;full;1994-01-01;
6438;6438;reduction;2011-01-01;
6439;6439;full;2015-01-01;
6440;6440;reduction;2010-01-01;
6441;6441;full;1987-01-01;
6442;6442;full;2011-01-01;
6443;6443;free;2011-01-01;
6444;6444;full;2004-01-01;2007-01-01
6445;6445;youth;2011-01-01;
6446;6446;full;1980-01-01;
6447;6447;full;2000-01-01;
6448;6448;full;2010-01-01;
6449;6449;full;1989-01-01;
6450;6450;full;1994-01-01;
6451;6451;full;2017-01-01;
6452;6452;full;1990-01-01;
6453;6453;combi;2010-01-01;
6454;6454;full;2012-01-01;
6455;6455;full;1992-01-01;2013-01-01
6456;6456;full;2004-01-01;
6457;6457;youth;2018-01-01;
6458;6458;full;1990-01-01;1994-01-01
6459;6459;full;1969-01-01;
6460;6460;reduction;2012-01-01;
6461;6461;full;2014-01-01;
6462;6462;combi;2013-01-01;
6463;6463;full;1996-01-01;
6464;6464;full;1988-01-01;
6465;6465;full;1992-01-01;
6466;6466;free;2015-01-01;
6467;6467;free;1996-01-01;
6468;6468;full;2018-01-01;
6469;6469;reduction;1986-01-01;
6470;6470;full;2004-01-01;
6471;6471;full;1993-01-01;
6472;6472;youth;2018-01-01;
6473;6473;reduction;2005-01-01;2011-01-01
6474;6474;full;2004-01-01;
6475;6475;full;2010-01-01;
6476;6476;full;2014-01-01;
6477;6477;full;1989-01-01;
6478;6478;full;1985-01-01;
6479;6479;combi;2010-01-01;
6480;6480;full;2017-01-01;
6481;6481;full;2003-01-01;2013-01-01
6482;6482;full;2015-01-01;
6483;6483;full;1983-01-01;
6484;6484;full;1990-01-01;
6485;6485;full;2011-01-01;2011-01-01
6486;6486;youth;2015-01-01;
6487;6487;full;1984-01-01;
6488;6488;full;1998-01-01;
6489;6489;combi;2017-01-01;
6490;6490;full;2012-01-01;
6491;6491;full;1969-01-01;
6492;6492;full;1995-01-01;1998-01-01
6493;6493;full;1998-01-01;
6494;6494;free;1982-01-01;
6495;6495;full;1997-01-01;
6496;6496;full;1990-01-01;
6497;6497;combi;2002-01-01;
6498;6498;full;2014-01-01;
6499;6499;full;2011-01-01;
6500;6500;full;2008-01-01;
6501;6501;combi;1993-01-01;
6502;6502;full;1996-01-01;1997-01-01
6503;6503;full;2004-01-01;
6504;6504;full;2011-01-01;
6505;6505;youth;2014-01-01;
6506;6506;reduction;2017-01-01;
6507;6507;full;1999-01-01;
6508;6508;combi;2005-01-01;
6509;6509;full;1999-01-01;
6510;6510;full;2002-01-01;
6511;6511;youth;2018-01-01;
6512;6512;full;2008-01-01;
6513;6513;full;1994-01-01;2016-01-01
6514;6514;full;1988-01-01;
6515;6515;full;2018-01-01;
6516;6516;reduction;1992-01-01;
6517;6517;full;2001-01-01;
6518;6518;full;1983-01-01;
6519;6519;full;1991-01-01;
6520;6520;full;1966-01-01;
6521;6521;full;1990-01-01;
6522;6522;full;1979-01-01;
6523;6523;free;2016-01-01;
6524;6524;full;1970-01-01;
6525;6525;full;2008-01-01;2013-01-01
6526;6526;full;2003-01-01;
6527;6527;free;2001-01-01;
6528;6528;combi;2009-01-01;
6529;6529;full;2013-01-01;
6530;6530;full;1995-01-01;
6531;6531;youth;2015-01-01;
6532;6532;free;2012-01-01;
6533;6533;full;1999-01-01;
6534;6534;full;1980-01-01;
6535;6535;full;2004-01-01;
6536;6536;full;2002-01-01;
6537;6537;full;1998-01-01;
6538;6538;full;2013-01-01;
6539;6539;full;2005-01-01;
6540;6540;full;2008-01-01;
6541;6541;full;2009-01-01;
6542;6542;youth;2015-01-01;2017-01-01
6543;6543;full;2007-01-01;
6544;6544;full;1979-01-01;2014-01-01
6545;6545;reduction;2011-01-01;
6546;6546;full;2018-01-01;
6547;6547;full;1989-01-01;
6548;6548;combi;2006-01-01;
6549;6549;combi;2011-01-01;2012-01-01
6550;6550;combi;2008-01-01;
6551;6551;full;1984-01-01;
6552;6552;full;1997-01-01;
6553;6553;full;2009-01-01;2017-01-01
6554;6554;full;1971-01-01;2009-01-01
6555;6555;full;2018-01-01;
6556;6556;youth;2015-01-01;
6557;6557;combi;2018-01-01;
6558;6558;full;2009-01-01;2017-01-01
6559;6559;full;2014-01-01;
6560;6560;full;2009-01-01;
6561;6561;full;2018-01-01;
6562;6562;full;2010-01-01;
6563;6563;full;1997-01-01;
6564;6564;full;2000-01-01;
6565;6565;full;2010-01-01;
6566;6566;full;2001-01-01;
6567;6567;reduction;1998-01-01;
6568;6568;full;2015-01-01;
6569;6569;full;2015-01-01;
6570;6570;full;2000-01-01;
6571;6571;full;1994-01-01;2011-01-01
6572;6572;full;2008-01-01;
6573;6573;full;1994-01-01;
6574;6574;full;1990-01-01;
6575;6575;full;2016-01-01;
6576;6576;free;2005-01-01;
6577;6577;combi;2009-01-01;
6578;6578;full;1986-01-01;
6579;6579;youth;2013-01-01;
6580;6580;full;1984-01-01;
6581;6581;full;2001-01-01;
6582;6582;full;2003-01-01;2016-01-01
6583;6583;full;1999-01-01;
6584;6584;full;1978-01-01;
6585;6585;combi;2012-01-01;
6586;6586;reduction;1990-01-01;
6587;6587;full;1979-01-01;1999-01-01
6588;6588;reduction;2003-01-01;
6589;6589;full;2018-01-01;
6590;6590;reduction;2004-01-01;2014-01-01
6591;6591;free;2005-01-01;
6592;6592;full;2018-01-01;2018-01-01
6593;6593;combi;2013-01-01;
6594;6594;free;2013-01-01;
6595;6595;full;2018-01-01;
6596;6596;full;1981-01-01;2009-01-01
6597;6597;full;1973-01-01;
6598;6598;combi;2015-01-01;
6599;6599;full;1966-01-01;
6600;6600;full;1995-01-01;
6601;6601;free;2010-01-01;
6602;6602;reduction;2004-01-01;2009-01-01
6603;6603;full;2004-01-01;
6604;6604;full;1967-01-01;
6605;6605;youth;2014-01-01;
6606;6606;full;1986-01-01;
6607;6607;full;1964-01-01;1978-01-01
6608;6608;full;1993-01-01;
6609;6609;full;2007-01-01;2007-01-01
6610;6610;youth;2010-01-01;
6611;6611;combi;2017-01-01;
6612;6612;full;1993-01-01;
6613;6613;free;2012-01-01;2012-01-01
6614;6614;full;2007-01-01;
6615;6615;youth;2018-01-01;
6616;6616;full;2002-01-01;
6617;6617;full;1989-01-01;2013-01-01
6618;6618;full;2003-01-01;
6619;6619;full;1986-01-01;
6620;6620;free;2018-01-01;
6621;6621;full;2003-01-01;
6622;6622;full;2013-01-01;
6623;6623;full;2014-01-01;
6624;6624;combi;2018-01-01;
6625;6625;full;2005-01-01;2014-01-01
6626;6626;full;1976-01-01;
6627;6627;full;2011-01-01;2015-01-01
6628;6628;youth;2014-01-01;
6629;6629;full;1995-01-01;
6630;6630;reduction;1995-01-01;
6631;6631;full;2014-01-01;
6632;6632;full;2001-01-01;
6633;6633;reduction;1997-01-01;
6634;6634;full;2013-01-01;
6635;6635;full;1984-01-01;
6636;6636;youth;2016-01-01;
6637;6637;full;2014-01-01;
6638;6638;full;1994-01-01;2005-01-01
6639;6639;reduction;1990-01-01;
6640;6640;youth;2018-01-01;
6641;6641;combi;2011-01-01;
6642;6642;youth;2017-01-01;
6643;6643;full;2006-01-01;
6644;6644;full;2010-01-01;
6645;6645;free;2018-01-01;
6646;6646;full;2008-01-01;
6647;6647;full;1981-01-01;1985-01-01
6648;6648;full;1991-01-01;
6649;6649;full;1994-01-01;
6650;6650;full;2015-01-01;
6651;6651;full;2014-01-01;
6652;6652;full;2011-01-01;
6653;6653;full;2008-01-01;
6654;6654;full;1964-01-01;2017-01-01
6655;6655;full;1988-01-01;
6656;6656;full;2016-01-01;
6657;6657;full;2007-01-01;
6658;6658;full;2014-01-01;
6659;6659;full;2011-01-01;2016-01-01
6660;6660;reduction;2007-01-01;
6661;6661;combi;2010-01-01;
6662;6662;youth;2017-01-01;
6663;6663;full;1973-01-01;
6664;6664;full;2017-01-01;
6665;6665;full;1997-01-01;2012-01-01
6666;6666;full;1986-01-01;
6667;6667;youth;2018-01-01;
6668;6668;combi;2016-01-01;
6669;6669;full;1992-01-01;
6670;6670;full;2011-01-01;2018-01-01
6671;6671;full;1998-01-01;
6672;6672;full;1990-01-01;
6673;6673;combi;2015-01-01;
6674;6674;full;1994-01-01;
6675;6675;full;2001-01-01;2018-01-01
6676;6676;full;2013-01-01;
6677;6677;combi;2006-01-01;
6678;6678;full;2017-01-01;
6679;6679;reduction;1998-01-01;
6680;6680;full;1982-01-01;
6681;6681;reduction;2005-01-01;
6682;6682;reduction;1977-01-01;
6683;6683;full;1972-01-01;
6684;6684;full;1997-01-01;
6685;6685;combi;2012-01-01;
6686;6686;full;2017-01-01;
6687;6687;youth;2018-01-01;
6688;6688;full;1975-01-01;
6689;6689;reduction;1999-01-01;
6690;6690;youth;2018-01-01;
6691;6691;full;1993-01-01;2007-01-01
6692;6692;combi;2016-01-01;
6693;6693;full;1996-01-01;2012-01-01
6694;6694;free;1981-01-01;2016-01-01
6695;6695;full;2009-01-01;
6696;6696;full;1972-01-01;
6697;6697;free;2003-01-01;
6698;6698;reduction;1991-01-01;
6699;6699;full;2002-01-01;2013-01-01
6700;6700;full;2006-01-01;
6701;6701;full;2014-01-01;
6702;6702;reduction;2001-01-01;
6703;6703;full;2000-01-01;2009-01-01
6704;6704;full;2000-01-01;
6705;6705;free;2011-01-01;2014-01-01
6706;6706;youth;2013-01-01;
6707;6707;full;1999-01-01;2016-01-01
6708;6708;youth;2013-01-01;2018-01-01
6709;6709;full;2003-01-01;
6710;6710;full;1980-01-01;
6711;6711;combi;2017-01-01;
6712;6712;full;2016-01-01;
6713;6713;full;2000-01-01;
6714;6714;full;1971-01-01;
6715;6715;reduction;1980-01-01;
6716;6716;combi;2012-01-01;2016-01-01
6717;6717;full;2005-01-01;
6718;6718;full;2014-01-01;
6719;6719;full;2014-01-01;
6720;6720;full;1968-01-01;
6721;6721;full;1986-01-01;
6722;6722;free;2018-01-01;
6723;6723;full;2018-01-01;
6724;6724;full;2014-01-01;
6725;6725;full;2015-01-01;
6726;6726;full;2006-01-01;
6727;6727;full;2015-01-01;
6728;6728;combi;2018-01-01;
6729;6729;reduction;2015-01-01;
6730;6730;full;2002-01-01;
6731;6731;full;2011-01-01;2012-01-01
6732;6732;full;2000-01-01;
6733;6733;full;1972-01-01;
6734;6734;full;1963-01-01;
6735;6735;youth;2017-01-01;
6736;6736;youth;2018-01-01;
6737;6737;full;2011-01-01;
6738;6738;full;2003-01-01;
6739;6739;free;2012-01-01;
6740;6740;free;2011-01-01;
6741;6741;combi;2006-01-01;
6742;6742;full;1993-01-01;
6743;6743;reduction;2001-01-01;2008-01-01
6744;6744;youth;2017-01-01;
6745;6745;full;2013-01-01;
6746;6746;full;2010-01-01;2014-01-01
6747;6747;full;2009-01-01;
6748;6748;full;1993-01-01;
6749;6749;combi;2017-01-01;
6750;6750;youth;2016-01-01;
6751;6751;combi;2011-01-01;
6752;6752;full;1996-01-01;
6753;6753;full;2018-01-01;2018-01-01
6754;6754;full;1986-01-01;
6755;6755;full;1993-01-01;
6756;6756;combi;2017-01-01;
6757;6757;free;1977-01-01;2010-01-01
6758;6758;combi;2009-01-01;2013-01-01
6759;6759;full;2018-01-01;
6760;6760;full;1985-01-01;
6761;6761;free;2013-01-01;
6762;6762;full;2017-01-01;
6763;6763;full;2009-01-01;
6764;6764;full;1969-01-01;
6765;6765;full;1994-01-01;
6766;6766;free;2009-01-01;
6767;6767;reduction;1994-01-01;2013-01-01
6768;6768;full;2008-01-01;
6769;6769;full;2011-01-01;2016-01-01
6770;6770;youth;2013-01-01;
6771;6771;full;2004-01-01;
6772;6772;full;2013-01-01;
6773;6773;full;2003-01-01;
6774;6774;youth;2014-01-01;
6775;6775;full;2006-01-01;
6776;6776;full;2018-01-01;
6777;6777;youth;2018-01-01;
6778;6778;reduction;2018-01-01;
6779;6779;full;1994-01-01;
6780;6780;full;1996-01-01;
6781;6781;full;2011-01-01;
6782;6782;youth;2017-01-01;
6783;6783;full;2003-01-01;2013-01-01
6784;6784;full;2001-01-01;2001-01-01
6785;6785;youth;2018-01-01;
6786;6786;combi;2015-01-01;2015-01-01
6787;6787;full;2008-01-01;
6788;6788;full;2005-01-01;
6789;6789;full;2016-01-01;
6790;6790;full;2009-01-01;
6791;6791;full;1984-01-01;
6792;6792;full;1975-01-01;
6793;6793;youth;2015-01-01;
6794;6794;full;1993-01-01;
6795;6795;reduction;1985-01-01;
6796;6796;full;2010-01-01;
6797;6797;full;1972-01-01;
6798;6798;combi;2012-01-01;
6799;6799;full;2007-01-01;
6800;6800;full;1990-01-01;
6801;6801;full;2017-01-01;
6802;6802;combi;2017-01-01;
6803;6803;reduction;2007-01-01;
6804;6804;full;2010-01-01;
6805;6805;full;1998-01-01;
6806;6806;full;1999-01-01;
6807;6807;full;1999-01-01;
6808;6808;reduction;2012-01-01;2014-01-01
6809;6809;full;2014-01-01;
6810;6810;full;1969-01-01;
6811;6811;full;1980-01-01;
6812;6812;full;2002-01-01;
6813;6813;youth;2014-01-01;2015-01-01
6814;6814;full;1988-01-01;
6815;6815;full;1999-01-01;
6816;6816;free;2008-01-01;
6817;6817;full;2010-01-01;
6818;6818;full;2018-01-01;
6819;6819;free;1980-01-01;1982-01-01
6820;6820;full;1982-01-01;1991-01-01
6821;6821;full;2014-01-01;
6822;6822;full;2005-01-01;
6823;6823;full;2000-01-01;
6824;6824;full;1995-01-01;
6825;6825;full;1989-01-01;
6826;6826;full;2014-01-01;
6827;6827;full;2005-01-01;
6828;6828;combi;2011-01-01;
6829;6829;full;2010-01-01;
6830;6830;full;1970-01-01;
6831;6831;full;2017-01-01;
6832;6832;full;2018-01-01;
6833;6833;full;1986-01-01;
6834;6834;combi;2017-01-01;
6835;6835;full;2002-01-01;
6836;6836;full;2013-01-01;
6837;6837;youth;1970-01-01;1995-01-01
6838;6838;full;2003-01-01;
6839;6839;full;2007-01-01;2017-01-01
6840;6840;free;2006-01-01;
6841;6841;full;2009-01-01;
6842;6842;combi;2017-01-01;
6843;6843;full;2017-01-01;2017-01-01
6844;6844;reduction;2002-01-01;
6845;6845;youth;2018-01-01;
6846;6846;full;1980-01-01;
6847;6847;youth;2017-01-01;2017-01-01
6848;6848;youth;2016-01-01;
6849;6849;free;2015-01-01;2018-01-01
6850;6850;full;1976-01-01;
6851;6851;full;2018-01-01;
6852;6852;full;1993-01-01;2002-01-01
6853;6853;combi;2016-01-01;
6854;6854;combi;2017-01-01;2018-01-01
6855;6855;full;1983-01-01;
6856;6856;full;2006-01-01;2009-01-01
6857;6857;full;1989-01-01;
6858;6858;full;2018-01-01;2018-01-01
6859;6859;reduction;2013-01-01;
6860;6860;full;1999-01-01;2011-01-01
6861;6861;combi;2014-01-01;
6862;6862;full;1962-01-01;
6863;6863;full;1982-01-01;
6864;6864;full;2002-01-01;2013-01-01
6865;6865;free;1990-01-01;
6866;6866;full;2011-01-01;
6867;6867;full;2010-01-01;2011-01-01
6868;6868;full;2009-01-01;
6869;6869;combi;2003-01-01;2005-01-01
6870;6870;full;2006-01-01;
6871;6871;full;2002-01-01;
6872;6872;combi;2016-01-01;
6873;6873;full;1979-01-01;
6874;6874;full;2007-01-01;2012-01-01
6875;6875;full;1972-01-01;2002-01-01
6876;6876;full;1983-01-01;
6877;6877;full;2002-01-01;
6878;6878;full;2009-01-01;
6879;6879;youth;2013-01-01;
6880;6880;full;2010-01-01;
6881;6881;full;2018-01-01;
6882;6882;reduction;1988-01-01;
6883;6883;free;2006-01-01;
6884;6884;full;2000-01-01;
6885;6885;combi;2018-01-01;
6886;6886;youth;2015-01-01;
6887;6887;youth;2018-01-01;
6888;6888;combi;2005-01-01;
6889;6889;full;2010-01-01;
6890;6890;full;2007-01-01;
6891;6891;free;1981-01-01;
6892;6892;full;1987-01-01;1989-01-01
6893;6893;youth;2017-01-01;
6894;6894;full;2005-01-01;
6895;6895;full;2017-01-01;
6896;6896;free;2015-01-01;
6897;6897;full;1986-01-01;1987-01-01
6898;6898;reduction;1995-01-01;
6899;6899;full;2006-01-01;
6900;6900;combi;2018-01-01;2018-01-01
6901;6901;full;1996-01-01;
6902;6902;full;1999-01-01;
6903;6903;full;2016-01-01;
6904;6904;full;2012-01-01;2016-01-01
6905;6905;youth;2014-01-01;
6906;6906;reduction;2005-01-01;
6907;6907;full;2007-01-01;
6908;6908;full;1996-01-01;
6909;6909;full;1980-01-01;
6910;6910;full;2005-01-01;
6911;6911;full;2004-01-01;
6912;6912;full;1980-01-01;1980-01-01
6913;6913;full;2018-01-01;
6914;6914;full;1977-01-01;
6915;6915;full;1987-01-01;
6916;6916;youth;2017-01-01;
6917;6917;full;1999-01-01;
6918;6918;full;2012-01-01;
6919;6919;full;1985-01-01;
6920;6920;full;2003-01-01;
6921;6921;youth;2015-01-01;
6922;6922;youth;2016-01-01;
6923;6923;full;2008-01-01;2012-01-01
6924;6924;full;2002-01-01;2011-01-01
6925;6925;full;2008-01-01;2014-01-01
6926;6926;full;2007-01-01;
6927;6927;full;2014-01-01;
6928;6928;full;1978-01-01;
6929;6929;youth;2018-01-01;
6930;6930;full;1972-01-01;1993-01-01
6931;6931;reduction;1976-01-01;
6932;6932;youth;2017-01-01;
6933;6933;full;2010-01-01;
6934;6934;full;1983-01-01;
6935;6935;combi;2012-01-01;
6936;6936;combi;2009-01-01;
6937;6937;full;2000-01-01;
6938;6938;full;2002-01-01;2003-01-01
6939;6939;full;1990-01-01;
6940;6940;youth;2018-01-01;
6941;6941;full;2009-01-01;
6942;6942;full;2015-01-01;
6943;6943;youth;2017-01-01;
6944;6944;full;2014-01-01;
6945;6945;full;2003-01-01;
6946;6946;reduction;1989-01-01;
6947;6947;full;2001-01-01;
6948;6948;full;1993-01-01;2008-01-01
6949;6949;full;2007-01-01;
6950;6950;full;2002-01-01;
6951;6951;full;2007-01-01;
6952;6952;free;1983-01-01;
6953;6953;combi;2009-01-01;2009-01-01
6954;6954;full;2014-01-01;2014-01-01
6955;6955;full;2018-01-01;
6956;6956;full;2004-01-01;
6957;6957;combi;2009-01-01;2018-01-01
6958;6958;full;1979-01-01;
6959;6959;full;1987-01-01;
6960;6960;combi;2015-01-01;
6961;6961;combi;2012-01-01;
6962;6962;full;2018-01-01;
6963;6963;full;1962-01-01;
6964;6964;full;1993-01-01;2013-01-01
6965;6965;combi;2018-01-01;
6966;6966;full;2016-01-01;
6967;6967;full;1988-01-01;
6968;6968;full;1971-01-01;
6969;6969;full;2001-01-01;2007-01-01
6970;6970;youth;2016-01-01;
6971;6971;full;1985-01-01;
6972;6972;youth;2016-01-01;
6973;6973;full;2002-01-01;
6974;6974;full;2017-01-01;
6975;6975;full;1971-01-01;
6976;6976;full;1969-01-01;
6977;6977;full;2011-01-01;
6978;6978;full;2004-01-01;
6979;6979;full;1981-01-01;
6980;6980;combi;2015-01-01;
6981;6981;full;2010-01-01;
6982;6982;youth;2014-01-01;
6983;6983;full;1993-01-01;
6984;6984;full;1972-01-01;1975-01-01
6985;6985;full;1980-01-01;
6986;6986;full;2008-01-01;
6987;6987;full;1981-01-01;1995-01-01
6988;6988;combi;2015-01-01;
6989;6989;full;2012-01-01;
6990;6990;full;2007-01-01;
6991;6991;full;2001-01-01;
6992;6992;free;1992-01-01;
6993;6993;full;2005-01-01;
6994;6994;combi;2013-01-01;
6995;6995;full;2009-01-01;
6996;6996;youth;2015-01-01;2017-01-01
6997;6997;full;1997-01-01;
6998;6998;full;2011-01-01;
6999;6999;full;2013-01-01;
7000;7000;full;2014-01-01;
7001;7001;full;2000-01-01;
7002;7002;combi;2015-01-01;
7003;7003;full;1993-01-01;
7004;7004;full;1996-01-01;2017-01-01
7005;7005;youth;2017-01-01;
7006;7006;full;1999-01-01;2007-01-01
7007;7007;combi;2012-01-01;
7008;7008;youth;2018-01-01;
7009;7009;combi;2012-01-01;
7010;7010;full;1984-01-01;
7011;7011;full;2009-01-01;
